10	0.0111256
10.035	0.00973329
10.07	0.0143202
10.1051	0.0130337
10.1401	-0.00492911
10.1751	0.0127262
10.2101	0.0049826
10.2451	0.00289136
10.2801	0.00905763
10.3152	0.0120549
10.3502	0.00179633
10.3852	0.0135229
10.4202	0.0138167
10.4552	0.0102349
10.4902	0.00566188
10.5253	0.00510311
10.5603	0.0151297
10.5953	0.00244389
10.6303	0.0153224
10.6653	0.009174
10.7004	0.00952083
10.7354	0.00145956
10.7704	0.00926642
10.8054	0.0130679
10.8404	0.00331795
10.8754	0.0124932
10.9105	0.0104451
10.9455	0.00678122
10.9805	0.0142734
11.0155	-0.00101128
11.0505	0.0117334
11.0855	0.0180972
11.1206	0.0171997
11.1556	0.011949
11.1906	0.0084916
11.2256	0.00682099
11.2606	0.00848537
11.2956	0.012719
11.3307	0.00596378
11.3657	0.0137871
11.4007	0.0206658
11.4357	0.00969058
11.4707	0.00327803
11.5058	0.00327628
11.5408	0.0138828
11.5758	0.00970127
11.6108	0.0143842
11.6458	0.00733183
11.6808	0.0141531
11.7159	0.0092085
11.7509	0.00633748
11.7859	0.00799501
11.8209	0.00401473
11.8559	0.0199468
11.8909	0.00951809
11.926	0.0132226
11.961	0.00731565
11.996	0.00474036
12.031	0.0088306
12.066	0.015506
12.1011	0.00739634
12.1361	0.00564734
12.1711	0.0107773
12.2061	0.0124951
12.2411	0.0182142
12.2761	0.0117688
12.3112	0.01322
12.3462	0.0135964
12.3812	0.00423492
12.4162	0.00518334
12.4512	0.00458052
12.4862	0.00333927
12.5213	0.0139773
12.5563	0.0114503
12.5913	0.0103975
12.6263	-0.00296358
12.6613	0.0202774
12.6963	0.00552864
12.7314	0.0202591
12.7664	0.00275379
12.8014	0.00593799
12.8364	-0.00101425
12.8714	0.0118106
12.9065	0.00449372
12.9415	0.004635
12.9765	0.00313743
13.0115	0.0138868
13.0465	0.0135573
13.0815	0.0190602
13.1166	0.00657147
13.1516	0.0110941
13.1866	0.00355332
13.2216	0.0083248
13.2566	0.00740577
13.2916	0.0123222
13.3267	0.0150851
13.3617	0.0149553
13.3967	0.00578594
13.4317	0.0149923
13.4667	0.00977957
13.5018	0.00837702
13.5368	0.00645744
13.5718	0.00720032
13.6068	0.0187116
13.6418	0.0115371
13.6768	0.0108731
13.7119	0.00868877
13.7469	0.0222299
13.7819	0.0165251
